timestamp,equity,returns,drawdown
2025-01-02 21:00:00+00:00,20000.0,0.0,0.0
2025-01-02 22:00:00+00:00,20000.0,0.0,0.0
2025-01-02 23:00:00+00:00,20000.0,0.0,0.0
2025-01-03 00:00:00+00:00,20000.0,0.0,0.0
2025-01-03 01:00:00+00:00,20000.0,0.0,0.0
2025-01-03 02:00:00+00:00,20000.0,0.0,0.0
2025-01-03 03:00:00+00:00,20000.0,0.0,0.0
2025-01-03 04:00:00+00:00,20000.0,0.0,0.0
2025-01-03 05:00:00+00:00,20000.0,0.0,0.0
2025-01-03 06:00:00+00:00,20000.0,0.0,0.0
2025-01-03 07:00:00+00:00,20000.0,0.0,0.0
2025-01-03 08:00:00+00:00,20000.0,0.0,0.0
2025-01-03 09:00:00+00:00,20000.0,0.0,0.0
2025-01-03 10:00:00+00:00,20000.0,0.0,0.0
2025-01-03 11:00:00+00:00,20000.0,0.0,0.0
2025-01-03 12:00:00+00:00,20000.0,0.0,0.0
2025-01-03 13:00:00+00:00,20000.0,0.0,0.0
2025-01-03 14:00:00+00:00,20000.0,0.0,0.0
2025-01-03 15:00:00+00:00,20000.0,0.0,0.0
2025-01-03 16:00:00+00:00,20000.0,0.0,0.0
2025-01-03 17:00:00+00:00,20000.0,0.0,0.0
2025-01-03 18:00:00+00:00,20000.0,0.0,0.0
2025-01-03 19:00:00+00:00,20000.0,0.0,0.0
2025-01-03 20:00:00+00:00,20000.0,0.0,0.0
2025-01-03 21:00:00+00:00,20000.0,0.0,0.0
2025-01-03 22:00:00+00:00,20000.0,0.0,0.0
2025-01-03 23:00:00+00:00,20000.0,0.0,0.0
2025-01-04 00:00:00+00:00,20000.0,0.0,0.0
2025-01-04 01:00:00+00:00,20000.0,0.0,0.0
2025-01-04 02:00:00+00:00,20000.0,0.0,0.0
2025-01-04 03:00:00+00:00,20000.0,0.0,0.0
2025-01-04 04:00:00+00:00,20000.0,0.0,0.0
2025-01-04 05:00:00+00:00,20000.0,0.0,0.0
2025-01-04 06:00:00+00:00,20000.0,0.0,0.0
2025-01-04 07:00:00+00:00,20000.0,0.0,0.0
2025-01-04 08:00:00+00:00,20000.0,0.0,0.0
2025-01-04 09:00:00+00:00,20000.0,0.0,0.0
2025-01-04 10:00:00+00:00,20000.0,0.0,0.0
2025-01-04 11:00:00+00:00,20000.0,0.0,0.0
2025-01-04 12:00:00+00:00,20000.0,0.0,0.0
2025-01-04 13:00:00+00:00,20000.0,0.0,0.0
2025-01-04 14:00:00+00:00,20000.0,0.0,0.0
2025-01-04 15:00:00+00:00,20000.0,0.0,0.0
2025-01-04 16:00:00+00:00,20000.0,0.0,0.0
2025-01-04 17:00:00+00:00,20000.0,0.0,0.0
2025-01-04 18:00:00+00:00,20000.0,0.0,0.0
2025-01-04 19:00:00+00:00,20000.0,0.0,0.0
2025-01-04 20:00:00+00:00,20000.0,0.0,0.0
2025-01-04 21:00:00+00:00,20000.0,0.0,0.0
2025-01-04 22:00:00+00:00,20000.0,0.0,0.0
2025-01-04 23:00:00+00:00,20000.0,0.0,0.0
2025-01-05 00:00:00+00:00,20000.0,0.0,0.0
2025-01-05 01:00:00+00:00,20000.0,0.0,0.0
2025-01-05 02:00:00+00:00,20000.0,0.0,0.0
2025-01-05 03:00:00+00:00,20000.0,0.0,0.0
2025-01-05 04:00:00+00:00,20000.0,0.0,0.0
2025-01-05 05:00:00+00:00,20000.0,0.0,0.0
2025-01-05 06:00:00+00:00,20000.0,0.0,0.0
2025-01-05 07:00:00+00:00,20000.0,0.0,0.0
2025-01-05 08:00:00+00:00,20000.0,0.0,0.0
2025-01-05 09:00:00+00:00,20000.0,0.0,0.0
2025-01-05 10:00:00+00:00,20000.0,0.0,0.0
2025-01-05 11:00:00+00:00,20000.0,0.0,0.0
2025-01-05 12:00:00+00:00,20000.0,0.0,0.0
2025-01-05 13:00:00+00:00,20000.0,0.0,0.0
2025-01-05 14:00:00+00:00,20000.0,0.0,0.0
2025-01-05 15:00:00+00:00,20000.0,0.0,0.0
2025-01-05 16:00:00+00:00,20000.0,0.0,0.0
2025-01-05 17:00:00+00:00,20000.0,0.0,0.0
2025-01-05 18:00:00+00:00,20000.0,0.0,0.0
2025-01-05 19:00:00+00:00,20000.0,0.0,0.0
2025-01-05 20:00:00+00:00,20000.0,0.0,0.0
2025-01-05 21:00:00+00:00,20000.0,0.0,0.0
2025-01-05 22:00:00+00:00,20000.0,0.0,0.0
2025-01-05 23:00:00+00:00,20000.0,0.0,0.0
2025-01-06 00:00:00+00:00,20000.0,0.0,0.0
2025-01-06 01:00:00+00:00,20000.0,0.0,0.0
2025-01-06 02:00:00+00:00,20000.0,0.0,0.0
2025-01-06 03:00:00+00:00,20000.0,0.0,0.0
2025-01-06 04:00:00+00:00,20000.0,0.0,0.0
2025-01-06 05:00:00+00:00,20000.0,0.0,0.0
2025-01-06 06:00:00+00:00,20000.0,0.0,0.0
2025-01-06 07:00:00+00:00,20000.0,0.0,0.0
2025-01-06 08:00:00+00:00,20000.0,0.0,0.0
2025-01-06 09:00:00+00:00,20000.0,0.0,0.0
2025-01-06 10:00:00+00:00,20000.0,0.0,0.0
2025-01-06 11:00:00+00:00,20000.0,0.0,0.0
2025-01-06 12:00:00+00:00,20000.0,0.0,0.0
2025-01-06 13:00:00+00:00,20000.0,0.0,0.0
2025-01-06 14:00:00+00:00,20000.0,0.0,0.0
2025-01-06 15:00:00+00:00,20000.0,0.0,0.0
2025-01-06 16:00:00+00:00,20000.0,0.0,0.0
2025-01-06 17:00:00+00:00,20000.0,0.0,0.0
2025-01-06 18:00:00+00:00,20000.0,0.0,0.0
2025-01-06 19:00:00+00:00,20000.0,0.0,0.0
2025-01-06 20:00:00+00:00,20000.0,0.0,0.0
2025-01-06 21:00:00+00:00,20000.0,0.0,0.0
2025-01-06 22:00:00+00:00,20000.0,0.0,0.0
2025-01-06 23:00:00+00:00,20000.0,0.0,0.0
2025-01-07 00:00:00+00:00,20000.0,0.0,0.0
2025-01-07 01:00:00+00:00,20000.0,0.0,0.0
2025-01-07 02:00:00+00:00,20000.0,0.0,0.0
2025-01-07 03:00:00+00:00,20000.0,0.0,0.0
2025-01-07 04:00:00+00:00,20000.0,0.0,0.0
2025-01-07 05:00:00+00:00,20000.0,0.0,0.0
2025-01-07 06:00:00+00:00,20000.0,0.0,0.0
2025-01-07 07:00:00+00:00,20000.0,0.0,0.0
2025-01-07 08:00:00+00:00,20000.0,0.0,0.0
2025-01-07 09:00:00+00:00,20000.0,0.0,0.0
2025-01-07 10:00:00+00:00,20000.0,0.0,0.0
2025-01-07 11:00:00+00:00,20000.0,0.0,0.0
2025-01-07 12:00:00+00:00,20000.0,0.0,0.0
2025-01-07 13:00:00+00:00,20000.0,0.0,0.0
2025-01-07 14:00:00+00:00,20000.0,0.0,0.0
2025-01-07 15:00:00+00:00,20000.0,0.0,0.0
2025-01-07 16:00:00+00:00,20000.0,0.0,0.0
2025-01-07 17:00:00+00:00,20000.0,0.0,0.0
2025-01-07 18:00:00+00:00,20000.0,0.0,0.0
2025-01-07 19:00:00+00:00,20000.0,0.0,0.0
2025-01-07 20:00:00+00:00,20000.0,0.0,0.0
2025-01-07 21:00:00+00:00,20000.0,0.0,0.0
2025-01-07 22:00:00+00:00,20000.0,0.0,0.0
2025-01-07 23:00:00+00:00,20000.0,0.0,0.0
2025-01-08 00:00:00+00:00,20000.0,0.0,0.0
2025-01-08 01:00:00+00:00,20000.0,0.0,0.0
2025-01-08 02:00:00+00:00,20000.0,0.0,0.0
2025-01-08 03:00:00+00:00,20000.0,0.0,0.0
2025-01-08 04:00:00+00:00,20000.0,0.0,0.0
2025-01-08 05:00:00+00:00,20000.0,0.0,0.0
2025-01-08 06:00:00+00:00,20000.0,0.0,0.0
2025-01-08 07:00:00+00:00,20000.0,0.0,0.0
2025-01-08 08:00:00+00:00,20000.0,0.0,0.0
2025-01-08 09:00:00+00:00,20000.0,0.0,0.0
2025-01-08 10:00:00+00:00,20000.0,0.0,0.0
2025-01-08 11:00:00+00:00,20000.0,0.0,0.0
2025-01-08 12:00:00+00:00,20000.0,0.0,0.0
2025-01-08 13:00:00+00:00,20000.0,0.0,0.0
2025-01-08 14:00:00+00:00,20000.0,0.0,0.0
2025-01-08 15:00:00+00:00,20000.0,0.0,0.0
2025-01-08 16:00:00+00:00,20000.0,0.0,0.0
2025-01-08 17:00:00+00:00,20000.0,0.0,0.0
2025-01-08 18:00:00+00:00,20000.0,0.0,0.0
2025-01-08 19:00:00+00:00,20000.0,0.0,0.0
2025-01-08 20:00:00+00:00,20000.0,0.0,0.0
2025-01-08 21:00:00+00:00,20000.0,0.0,0.0
2025-01-08 22:00:00+00:00,20000.0,0.0,0.0
2025-01-08 23:00:00+00:00,20000.0,0.0,0.0
2025-01-09 00:00:00+00:00,20000.0,0.0,0.0
2025-01-09 01:00:00+00:00,20000.0,0.0,0.0
2025-01-09 02:00:00+00:00,20000.0,0.0,0.0
2025-01-09 03:00:00+00:00,20000.0,0.0,0.0
2025-01-09 04:00:00+00:00,20000.0,0.0,0.0
2025-01-09 05:00:00+00:00,20000.0,0.0,0.0
2025-01-09 06:00:00+00:00,20000.0,0.0,0.0
2025-01-09 07:00:00+00:00,20000.0,0.0,0.0
2025-01-09 08:00:00+00:00,20000.0,0.0,0.0
2025-01-09 09:00:00+00:00,20000.0,0.0,0.0
2025-01-09 10:00:00+00:00,20000.0,0.0,0.0
2025-01-09 11:00:00+00:00,20000.0,0.0,0.0
2025-01-09 12:00:00+00:00,20000.0,0.0,0.0
2025-01-09 13:00:00+00:00,20000.0,0.0,0.0
2025-01-09 14:00:00+00:00,20000.0,0.0,0.0
2025-01-09 15:00:00+00:00,20000.0,0.0,0.0
2025-01-09 16:00:00+00:00,20000.0,0.0,0.0
2025-01-09 17:00:00+00:00,20000.0,0.0,0.0
2025-01-09 18:00:00+00:00,20000.0,0.0,0.0
2025-01-09 19:00:00+00:00,20000.0,0.0,0.0
2025-01-09 20:00:00+00:00,20000.0,0.0,0.0
2025-01-09 21:00:00+00:00,20000.0,0.0,0.0
2025-01-09 22:00:00+00:00,20000.0,0.0,0.0
2025-01-09 23:00:00+00:00,20000.0,0.0,0.0
2025-01-10 00:00:00+00:00,20000.0,0.0,0.0
2025-01-10 01:00:00+00:00,20000.0,0.0,0.0
2025-01-10 02:00:00+00:00,20000.0,0.0,0.0
2025-01-10 03:00:00+00:00,20000.0,0.0,0.0
2025-01-10 04:00:00+00:00,20000.0,0.0,0.0
2025-01-10 05:00:00+00:00,20000.0,0.0,0.0
2025-01-10 06:00:00+00:00,20000.0,0.0,0.0
2025-01-10 07:00:00+00:00,20000.0,0.0,0.0
2025-01-10 08:00:00+00:00,20000.0,0.0,0.0
2025-01-10 09:00:00+00:00,20000.0,0.0,0.0
2025-01-10 10:00:00+00:00,20000.0,0.0,0.0
2025-01-10 11:00:00+00:00,20000.0,0.0,0.0
2025-01-10 12:00:00+00:00,20000.0,0.0,0.0
2025-01-10 13:00:00+00:00,20000.0,0.0,0.0
2025-01-10 14:00:00+00:00,20000.0,0.0,0.0
2025-01-10 15:00:00+00:00,20000.0,0.0,0.0
2025-01-10 16:00:00+00:00,20000.0,0.0,0.0
2025-01-10 17:00:00+00:00,20000.0,0.0,0.0
2025-01-10 18:00:00+00:00,20000.0,0.0,0.0
2025-01-10 19:00:00+00:00,20000.0,0.0,0.0
2025-01-10 20:00:00+00:00,20000.0,0.0,0.0
2025-01-10 21:00:00+00:00,20000.0,0.0,0.0
2025-01-10 22:00:00+00:00,20000.0,0.0,0.0
2025-01-10 23:00:00+00:00,20000.0,0.0,0.0
2025-01-11 00:00:00+00:00,20000.0,0.0,0.0
2025-01-11 01:00:00+00:00,20000.0,0.0,0.0
2025-01-11 02:00:00+00:00,20000.0,0.0,0.0
2025-01-11 03:00:00+00:00,20000.0,0.0,0.0
2025-01-11 04:00:00+00:00,20000.0,0.0,0.0
2025-01-11 05:00:00+00:00,20000.0,0.0,0.0
2025-01-11 06:00:00+00:00,20000.0,0.0,0.0
2025-01-11 07:00:00+00:00,20000.0,0.0,0.0
2025-01-11 08:00:00+00:00,20000.0,0.0,0.0
2025-01-11 09:00:00+00:00,20000.0,0.0,0.0
2025-01-11 10:00:00+00:00,20000.0,0.0,0.0
2025-01-11 11:00:00+00:00,20000.0,0.0,0.0
2025-01-11 12:00:00+00:00,20000.0,0.0,0.0
2025-01-11 13:00:00+00:00,20000.0,0.0,0.0
2025-01-11 14:00:00+00:00,20000.0,0.0,0.0
2025-01-11 15:00:00+00:00,20000.0,0.0,0.0
2025-01-11 16:00:00+00:00,20000.0,0.0,0.0
2025-01-11 17:00:00+00:00,20000.0,0.0,0.0
2025-01-11 18:00:00+00:00,20000.0,0.0,0.0
2025-01-11 19:00:00+00:00,20000.0,0.0,0.0
2025-01-11 20:00:00+00:00,20000.0,0.0,0.0
2025-01-11 21:00:00+00:00,20000.0,0.0,0.0
2025-01-11 22:00:00+00:00,20000.0,0.0,0.0
2025-01-11 23:00:00+00:00,20000.0,0.0,0.0
2025-01-12 00:00:00+00:00,20000.0,0.0,0.0
2025-01-12 01:00:00+00:00,20000.0,0.0,0.0
2025-01-12 02:00:00+00:00,20000.0,0.0,0.0
2025-01-12 03:00:00+00:00,20000.0,0.0,0.0
2025-01-12 04:00:00+00:00,20000.0,0.0,0.0
2025-01-12 05:00:00+00:00,20000.0,0.0,0.0
2025-01-12 06:00:00+00:00,20000.0,0.0,0.0
2025-01-12 07:00:00+00:00,20000.0,0.0,0.0
2025-01-12 08:00:00+00:00,20000.0,0.0,0.0
2025-01-12 09:00:00+00:00,20000.0,0.0,0.0
2025-01-12 10:00:00+00:00,20000.0,0.0,0.0
2025-01-12 11:00:00+00:00,20000.0,0.0,0.0
2025-01-12 12:00:00+00:00,20000.0,0.0,0.0
2025-01-12 13:00:00+00:00,20000.0,0.0,0.0
2025-01-12 14:00:00+00:00,20000.0,0.0,0.0
2025-01-12 15:00:00+00:00,20000.0,0.0,0.0
2025-01-12 16:00:00+00:00,20000.0,0.0,0.0
2025-01-12 17:00:00+00:00,20000.0,0.0,0.0
2025-01-12 18:00:00+00:00,20000.0,0.0,0.0
2025-01-12 19:00:00+00:00,20000.0,0.0,0.0
2025-01-12 20:00:00+00:00,20000.0,0.0,0.0
2025-01-12 21:00:00+00:00,20000.0,0.0,0.0
2025-01-12 22:00:00+00:00,20000.0,0.0,0.0
2025-01-12 23:00:00+00:00,19996.00017064,-0.00019999146799998258,-0.00019999146799998258
2025-01-13 00:00:00+00:00,19868.13105064,-0.0063947348924185965,-0.006593447467999947
2025-01-13 01:00:00+00:00,20009.00123892,0.007090258662022508,0.0
2025-01-13 02:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 03:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 04:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 05:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 06:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 07:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 08:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 09:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 10:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 11:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 12:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 13:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 14:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 15:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 16:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 17:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 18:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 19:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 20:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 21:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 22:00:00+00:00,20009.00123892,0.0,0.0
2025-01-13 23:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 00:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 01:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 02:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 03:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 04:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 05:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 06:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 07:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 08:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 09:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 10:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 11:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 12:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 13:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 14:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 15:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 16:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 17:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 18:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 19:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 20:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 21:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 22:00:00+00:00,20009.00123892,0.0,0.0
2025-01-14 23:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 00:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 01:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 02:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 03:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 04:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 05:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 06:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 07:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 08:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 09:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 10:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 11:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 12:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 13:00:00+00:00,20009.00123892,0.0,0.0
2025-01-15 14:00:00+00:00,20004.999218859997,-0.0002000109856665766,-0.0002000109856665766
2025-01-15 15:00:00+00:00,20018.796758859997,0.000689704600787655,0.0
2025-01-15 16:00:00+00:00,20034.878858859996,0.0008033499812061251,0.0
2025-01-15 17:00:00+00:00,19994.207678859995,-0.0020300187631039357,-0.0020300187631039357
2025-01-15 18:00:00+00:00,20132.874458859995,0.006935347588022278,0.0
2025-01-15 19:00:00+00:00,20321.831618859997,0.009385503316286181,0.0
2025-01-15 20:00:00+00:00,20318.735438859996,-0.0001523573296969838,-0.0001523573296969838
2025-01-15 21:00:00+00:00,20314.707398859995,-0.00019824265206469516,-0.0003505697780405992
2025-01-15 22:00:00+00:00,20308.665338859995,-0.0002974229400094508,-0.0006478884505558558
2025-01-15 23:00:00+00:00,20370.047858859994,0.003022479270587297,0.0
2025-01-16 00:00:00+00:00,20214.216818859994,-0.007650008536048802,-0.007650008536048802
2025-01-16 01:00:00+00:00,20228.044418859994,0.0006840532148195688,-0.00697118833416166
2025-01-16 02:00:00+00:00,20172.703958859995,-0.002735828479217828,-0.009687944837800888
2025-01-16 03:00:00+00:00,20106.421658859996,-0.0032857419677190247,-0.012941854718585444
2025-01-16 04:00:00+00:00,20140.209098859996,0.0016804302910413682,-0.011283172312235412
2025-01-16 05:00:00+00:00,20121.181118859997,-0.0009447756925758943,-0.012217287937875576
2025-01-16 06:00:00+00:00,20157.042698859997,0.0017822800653777282,-0.010456782501242379
2025-01-16 07:00:00+00:00,20167.503578859996,0.0005189689854945279,-0.00994324026155402
2025-01-16 08:00:00+00:00,19965.410198859998,-0.010020743480211203,-0.019864345081742063
2025-01-16 09:00:00+00:00,20024.35785886,0.002952489300889427,-0.016970505047175788
2025-01-16 10:00:00+00:00,20017.77471886,-0.0003287566096450423,-0.017293682491117512
2025-01-16 11:00:00+00:00,20069.29755886,0.002573854522973207,-0.014764339391042935
2025-01-16 12:00:00+00:00,20086.67223886,0.0008657343361939684,-0.01391138705041095
2025-01-16 13:00:00+00:00,20001.572378859997,-0.0042366330763025095,-0.0180890826841984
2025-01-16 14:00:00+00:00,19848.56697886,-0.007649668591141023,-0.02560037578768748
2025-01-16 15:00:00+00:00,20015.941058859997,0.008432552343867528,-0.017383699952672305
2025-01-16 16:00:00+00:00,20037.433958859998,0.0010737891332113225,-0.0163285772475652
2025-01-16 17:00:00+00:00,20048.015078859997,0.0005280676169274745,-0.015809132223512656
2025-01-16 18:00:00+00:00,19993.756778859995,-0.0027064175573777716,-0.01847276366787376
2025-01-16 19:00:00+00:00,20050.089218859997,0.002817501514250864,-0.01570730919322949
2025-01-16 20:00:00+00:00,20026.85283886,-0.0011589165387922984,-0.016848022271617857
2025-01-16 21:00:00+00:00,19977.13359886,-0.0024826287185535367,-0.019288823606229077
2025-01-16 22:00:00+00:00,19909.58877886,-0.0033811066870901296,-0.02260471272283804
2025-01-16 23:00:00+00:00,19940.61069886,0.001558139665493119,-0.021081794356865413
2025-01-17 00:00:00+00:00,19958.16573886,0.0008803662167178317,-0.020219987839687148
2025-01-17 01:00:00+00:00,20174.38731886,0.010833740075572251,-0.009605305856701274
2025-01-17 02:00:00+00:00,20136.331358860003,-0.001886350222116584,-0.011473537107981602
2025-01-17 03:00:00+00:00,20100.109058860002,-0.0017988529963310906,-0.01325175089770747
2025-01-17 04:00:00+00:00,20129.237198860003,0.0014491533311935534,-0.011821801385471509
2025-01-17 05:00:00+00:00,20116.64205886,-0.0006257137255412104,-0.012440118047625237
2025-01-17 06:00:00+00:00,20119.287338860002,0.00013149709540294374,-0.012310256791612018
2025-01-17 07:00:00+00:00,20134.257218860002,0.0007440561759404218,-0.011575360138264656
2025-01-17 08:00:00+00:00,20238.08445886,0.005156745484643066,-0.006478305839747733
2025-01-17 09:00:00+00:00,20227.86405886,-0.0005050082689781465,-0.006980042510707829
2025-01-17 10:00:00+00:00,20300.60925886,0.003596286774931956,-0.0034088579703455135
2025-01-17 11:00:00+00:00,20286.81171886,-0.0006796613748908387,-0.004086202476141443
2025-01-17 12:00:00+00:00,20240.72973886,-0.0022715240146463644,-0.006348444583734514
2025-01-17 13:00:00+00:00,20222.75385886,-0.0008881043436635983,-0.007230910846187766
2025-01-17 14:00:00+00:00,20303.28459886,0.003982184650124454,-0.003277521018241414
2025-01-17 15:00:00+00:00,20281.791698859997,-0.0010585922635004685,-0.004332643723348406
2025-01-17 16:00:00+00:00,20330.278478859997,0.002390655654092244,-0.0019523459284707112
2025-01-17 17:00:00+00:00,20260.208618859997,-0.0034465764978507396,-0.005392193516728705
2025-01-17 18:00:00+00:00,20251.641518859997,-0.00042285349381965265,-0.0058127669026804
2025-01-17 19:00:00+00:00,20313.89577886,0.0030740352549705197,-0.0027566002980976556
2025-01-17 20:00:00+00:00,20562.85269886,0.012255498537069531,0.0
2025-01-17 21:00:00+00:00,20438.70489886,-0.006037479420687664,-0.006037479420687664
2025-01-17 22:00:00+00:00,20427.52257886,-0.0005471149006424092,-0.0065812911263767315
2025-01-17 23:00:00+00:00,20437.92333886,0.0005091542530353266,-0.006075487765708876
2025-01-18 00:00:00+00:00,20478.35403886,0.001978219573958828,-0.004109286840569659
2025-01-18 01:00:00+00:00,20415.58875886,-0.003064957265652035,-0.007161649317663055
2025-01-18 02:00:00+00:00,20371.340438860003,-0.0021673790808895976,-0.009313506389636905
2025-01-18 03:00:00+00:00,20168.615798860003,-0.009951462968695313,-0.019172286344387057
2025-01-18 04:00:00+00:00,20113.666118860005,-0.0027245141931407924,-0.021844565371267666
2025-01-18 05:00:00+00:00,19898.346338860003,-0.010705148366667139,-0.03231586442462997
2025-01-18 06:00:00+00:00,19958.075558860004,0.0030017177801029415,-0.029411149749349885
2025-01-18 07:00:00+00:00,19878.927578860003,-0.00396571201299345,-0.03326022561246633
2025-01-18 08:00:00+00:00,19895.250158860003,0.0008210996259858661,-0.032466435945291194
2025-01-18 09:00:00+00:00,19825.126395270003,-0.0035246484980120396,-0.03587665166861287
2025-01-18 10:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 11:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 12:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 13:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 14:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 15:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 16:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
2025-01-18 17:00:00+00:00,19825.126395270003,0.0,-0.03587665166861287
